Week,Year,GID,Name,Pos,Team,h.a,Oppt,DK.points,DK.salary,first_name,last_name,plyr.nm,Team_fmt,Opp_fmt
3,2019,5761,"Renfrow, Hunter",WR,oak,a,min,5.8,3700,Hunter,Renfrow,H.Renfrow,OAK,MIN
3,2019,5188,"Wright, Jarius",WR,car,a,ari,5.8,3000,Jarius,Wright,J.Wright,CAR,ARI
3,2019,5749,"Meyers, Jakobi",WR,nwe,h,nyj,5.8,3000,Jakobi,Meyers,J.Meyers,NE,NYJ
3,2019,5408,"Roberts, Seth",WR,bal,a,kan,5.7,3000,Seth,Roberts,S.Roberts,BAL,KC
3,2019,5678,"Ratley, Damion",WR,cle,h,lar,5.6,3200,Damion,Ratley,D.Ratley,CLE,LA
3,2019,5729,"Campbell, Parris",WR,ind,h,atl,5.4,3800,Parris,Campbell,P.Campbell,IND,ATL
3,2019,5557,"Jones, Zay",WR,buf,h,cin,5.3,3300,Zay,Jones,Z.Jones,BUF,CIN
3,2019,5385,"Conley, Chris",WR,jac,h,ten,5,4300,Chris,Conley,C.Conley,JAX,TEN
3,2019,5760,"Harris, Deonte",WR,nor,a,sea,5,3000,Deonte,Harris,D.Harris,NO,SEA
3,2019,5641,"Berrios, Braxton",WR,nyj,a,nwe,4.9,3000,Braxton,Berrios,B.Berrios,NYJ,NE
3,2019,5424,"Diggs, Stefon",WR,min,h,oak,4.5,6000,Stefon,Diggs,S.Diggs,MIN,OAK
3,2019,5410,"Crowder, Jamison",WR,nyj,a,nwe,4.5,4800,Jamison,Crowder,J.Crowder,NYJ,NE
3,2019,5753,"Sims Jr., Steven",WR,was,h,chi,4.4,3000,Steven,Sims Jr.,S.Sims Jr.,WAS,CHI
3,2019,5731,"Johnson, KeeSean",WR,ari,h,car,4.3,3400,KeeSean,Johnson,K.Johnson,ARI,CAR
3,2019,5125,"Cobb, Randall",WR,dal,h,mia,4.3,4600,Randall,Cobb,R.Cobb,DAL,MIA
3,2019,5502,"Anderson, Robby",WR,nyj,a,nwe,4.1,4800,Robby,Anderson,R.Anderson,NYJ,NE
3,2019,5655,"Moore, David",WR,sea,h,nor,3.9,3100,David,Moore,D.Moore,SEA,NO
3,2019,5702,"Turner, Malik",WR,sea,h,nor,3.9,3400,Malik,Turner,M.Turner,SEA,NO
3,2019,5554,"Golladay, Kenny",WR,det,a,phi,3.7,6600,Kenny,Golladay,K.Golladay,DET,PHI
3,2019,3670,"Ginn Jr., Ted",WR,nor,a,sea,3.5,3900,Ted,Ginn Jr.,T.Ginn,NO,SEA
3,2019,5635,"Washington, James",WR,pit,a,sfo,3.4,3500,James,Washington,J.Washington,PIT,SF
3,2019,5097,"Inman, Dontrelle",WR,lac,h,hou,3.3,3000,Dontrelle,Inman,D.Inman,LAC,HOU
3,2019,5598,"Bourne, Kendrick",WR,sfo,h,pit,3.2,3000,Kendrick,Bourne,K.Bourne,SF,PIT
3,2019,5558,"Ross, John",WR,cin,a,buf,3.2,5100,John,Ross,J.Ross,CIN,BUF
3,2019,5674,"James, Richie",WR,sfo,h,pit,3.2,3000,Richie,James,R.James,SF,PIT
3,2019,3983,"Sanders, Emmanuel",WR,den,a,gnb,3,4800,Emmanuel,Sanders,E.Sanders,DEN,GB
3,2019,5208,"Patterson, Cordarrelle",WR,chi,a,was,3,3300,Cordarrelle,Patterson,C.Patterson,CHI,WAS
3,2019,5531,"Byrd, Damiere",WR,ari,h,car,2.9,3000,Damiere,Byrd,D.Byrd,ARI,CAR
3,2019,3872,"Crabtree, Michael",WR,ari,h,car,2.9,3600,Michael,Crabtree,M.Crabtree,ARI,CAR
3,2019,5379,"Perriman, Breshad",WR,tam,h,nyg,2.9,3100,Breshad,Perriman,B.Perriman,TB,NYG
3,2019,5574,"McKenzie, Isaiah",WR,buf,h,cin,2.9,3400,Isaiah,McKenzie,I.McKenzie,BUF,CIN
3,2019,5632,"Miller, Anthony",WR,chi,a,was,2.5,3800,Anthony,Miller,A.Miller,CHI,WAS
3,2019,5173,"Benjamin, Travis",WR,lac,h,hou,2.5,3000,Travis,Benjamin,T.Benjamin,LAC,HOU
3,2019,5480,"Erickson, Alex",WR,cin,a,buf,2.3,3000,Alex,Erickson,A.Erickson,CIN,BUF
3,2019,5750,"Cain, Deon",WR,ind,h,atl,2,3000,Deon,Cain,D.Cain,IND,ATL
3,2019,5732,"Arcega-Whiteside, JJ",WR,phi,h,det,2,3500,JJ,Arcega-Whiteside,J.Arcega-Whiteside,PHI,DET
3,2019,5671,"Wims, Javon",WR,chi,a,was,1.8,3100,Javon,Wims,J.Wims,CHI,WAS
3,2019,5759,"Pringle, Byron",WR,kan,h,bal,1.7,3000,Byron,Pringle,B.Pringle,KC,BAL
3,2019,5167,"Hogan, Chris",WR,car,a,ari,1.6,3000,Chris,Hogan,C.Hogan,CAR,ARI
3,2019,5631,"Ridley, Calvin",WR,atl,a,ind,1.6,5300,Calvin,Ridley,C.Ridley,ATL,IND
3,2019,5341,"Hurns, Allen",WR,mia,a,dal,1.6,3000,Allen,Hurns,A.Hurns,MIA,DAL
3,2019,5387,"Hardy, Justin",WR,atl,a,ind,1.6,3000,Justin,Hardy,J.Hardy,ATL,IND
3,2019,5223,"Shepard, Russell",WR,nyg,a,tam,1.6,3300,Russell,Shepard,R.Shepard,NYG,TB
3,2019,5353,"Fowler, Bennie",WR,nyg,a,tam,1.5,3700,Bennie,Fowler,B.Fowler,NYG,TB
3,2019,5728,"Brown, A.J.",WR,ten,a,jac,1.4,3700,A.J.,Brown,A.Brown,TEN,JAX
3,2019,5511,"Allison, Geronimo",WR,gnb,h,den,0.9,4800,Geronimo,Allison,G.Allison,GB,DEN
3,2019,5491,"Holton, Johnny",WR,pit,a,sfo,0.9,3000,Johnny,Holton,J.Holton,PIT,SF
3,2019,5748,"Boykin, Miles",WR,bal,a,kan,0,3000,Miles,Boykin,M.Boykin,BAL,KC
3,2019,5640,"Hamilton, DaeSean",WR,den,a,gnb,0,4000,DaeSean,Hamilton,D.Hamilton,DEN,GB
3,2019,5648,"Carr, Austin",WR,nor,a,sea,0,3000,Austin,Carr,A.Carr,NO,SEA
3,2019,5479,"Moore, Chris",WR,bal,a,kan,0,3200,Chris,Moore,C.Moore,BAL,KC
3,2019,5680,"Gage, Russell",WR,atl,a,ind,0,3000,Russell,Gage,R.Gage,ATL,IND
3,2019,5699,"Sherfield, Trent",WR,ari,h,car,0,3000,Trent,Sherfield,T.Sherfield,ARI,CAR
3,2019,5756,"Willis, Damion",WR,cin,a,buf,0,3000,Damion,Willis,D.Willis,CIN,BUF
3,2019,5766,"Wilson, Cedrick",WR,dal,h,mia,0,3000,Cedrick,Wilson,C.Wilson,DAL,MIA
3,2019,5256,"Lee, Marqise",WR,jac,h,ten,0,4400,Marqise,Lee,M.Lee,JAX,TEN
3,2019,5433,"Jennings, Darius",WR,ten,a,jac,0,3000,Darius,Jennings,D.Jennings,TEN,JAX
3,2019,5399,"Davis, Geremy",WR,lac,h,hou,0,3000,Geremy,Davis,G.Davis,LAC,HOU
3,2019,2958,"Thomas, De'Anthony",WR,kan,h,bal,0,3000,De'Anthony,Thomas,D.Thomas,KC,BAL
3,2019,5500,"Rogers, Chester",WR,ind,h,atl,0,3400,Chester,Rogers,C.Rogers,IND,ATL
3,2019,5503,"Thomas, Mike",WR,lar,a,cle,0,3000,Mike,Thomas,M.Thomas,LA,CLE
3,2019,5602,"Natson, JoJo",WR,lar,a,cle,0,3000,JoJo,Natson,J.Natson,LA,CLE
3,2019,5711,"Lazard, Allen",WR,gnb,h,den,0,3000,Allen,Lazard,A.Lazard,GB,DEN
3,2019,5765,"Spencer, Diontae",WR,den,a,gnb,0,3000,Diontae,Spencer,D.Spencer,DEN,GB
3,2019,5747,"Johnson, Olabisi",WR,min,h,oak,0,3000,Olabisi,Johnson,O.Johnson,MIN,OAK
3,2019,5606,"Wilson, Bobo",WR,tam,h,nyg,0,3000,Bobo,Wilson,B.Wilson,TB,NYG
3,2019,5555,"Taylor, Taywan",WR,cle,h,lar,0,3000,Taywan,Taylor,T.Taylor,CLE,LA
3,2019,5675,"Hodge, KhaDarel",WR,cle,h,lar,0,3000,KhaDarel,Hodge,K.Hodge,CLE,LA
3,2019,5690,"Watson, Justin",WR,tam,h,nyg,0,3000,Justin,Watson,J.Watson,TB,NYG
3,2019,5751,"Harmon, Kelvin",WR,was,h,chi,0,3000,Kelvin,Harmon,K.Harmon,WAS,CHI
3,2019,3978,"Roberts, Andre",WR,buf,h,cin,0,3000,Andre,Roberts,A.Roberts,BUF,CIN
3,2019,5649,"Foster, Robert",WR,buf,h,cin,0,3200,Robert,Foster,R.Foster,BUF,CIN
3,2019,3760,"Slater, Matthew",WR,nwe,h,nyj,0,3000,Matthew,Slater,M.Slater,NE,NYJ
3,2019,5654,"Carter, DeAndre",WR,hou,a,lac,0,3100,DeAndre,Carter,D.Carter,HOU,LAC
3,2019,5582,"Reynolds, Josh",WR,lar,a,cle,0,3100,Josh,Reynolds,J.Reynolds,LA,CLE
3,2019,5518,"Core, Cody",WR,nyg,a,tam,0,3000,Cody,Core,C.Core,NYG,TB
3,2019,5458,"Jones, T.J.",WR,nyg,a,tam,0,3000,T.J.,Jones,T.Jones,NYG,TB
3,2019,5734,"Isabella, Andy",WR,ari,h,car,0,3300,Andy,Isabella,A.Isabella,ARI,CAR
3,2019,5665,"McCloud, Ray-Ray",WR,car,a,ari,0,3000,Ray-Ray,McCloud,R.McCloud,CAR,ARI
3,2019,5570,"Cole, Keelan",WR,jac,h,ten,0,3200,Keelan,Cole,K.Cole,JAX,TEN
3,2019,5670,"Coutee, Keke",WR,hou,a,lac,0,3400,Keke,Coutee,K.Coutee,HOU,LAC
3,2019,5191,"Bellamy, Josh",WR,nyj,a,nwe,0,3200,Josh,Bellamy,J.Bellamy,NYJ,NE
3,2019,5692,"Beebe, Chad",WR,min,h,oak,0,3400,Chad,Beebe,C.Beebe,MIN,OAK
3,2019,5569,"Switzer, Ryan",WR,pit,a,sfo,0,3000,Ryan,Switzer,R.Switzer,PIT,SF
3,2019,5752,"Olszewski, Gunner",WR,nwe,h,nyj,-1,3000,Gunner,Olszewski,G.Olszewski,NE,NYJ
3,2019,5419,"Waller, Darren",TE,oak,a,min,30.1,4100,Darren,Waller,D.Waller,OAK,MIN
3,2019,4701,"Engram, Evan",TE,nyg,a,tam,26.3,5200,Evan,Engram,E.Engram,NYG,TB
3,2019,4368,"Olsen, Greg",TE,car,a,ari,25.5,3700,Greg,Olsen,G.Olsen,CAR,ARI
3,2019,4677,"Hooper, Austin",TE,atl,a,ind,24.6,3600,Austin,Hooper,A.Hooper,ATL,IND
3,2019,4729,"Akins, Jordan",TE,hou,a,lac,22.3,2700,Jordan,Akins,J.Akins,HOU,LAC
3,2019,4727,"Dissly, Will",TE,sea,h,nor,18.2,3400,Will,Dissly,W.Dissly,SEA,NO
3,2019,4750,"Knox, Dawson",TE,buf,h,cin,16.6,2500,Dawson,Knox,D.Knox,BUF,CIN
3,2019,4609,"Fells, Darren",TE,hou,a,lac,15.9,2500,Darren,Fells,D.Fells,HOU,LAC
3,2019,4582,"Kelce, Travis",TE,kan,h,bal,15.9,7100,Travis,Kelce,T.Kelce,KC,BAL
3,2019,4360,"Walker, Delanie",TE,ten,a,jac,13.4,4700,Delanie,Walker,D.Walker,TEN,JAX
3,2019,4703,"Kittle, George",TE,sfo,h,pit,11.7,5600,George,Kittle,G.Kittle,SF,PIT
3,2019,4569,"Ertz, Zach",TE,phi,h,det,10.4,5700,Zach,Ertz,Z.Ertz,PHI,DET
3,2019,4664,"O'Shaughnessy, James",TE,jac,h,ten,9.8,2900,James,O'Shaughnessy,J.O'Shaughnessy,JAX,TEN
3,2019,4660,"Boyle, Nick",TE,bal,a,kan,9.8,2700,Nick,Boyle,N.Boyle,BAL,KC
3,2019,4700,"Howard, O.J.",TE,tam,h,nyg,9.6,3800,O.J.,Howard,O.Howard,TB,NYG
3,2019,4757,"Smith Jr., Irv",TE,min,h,oak,9,2600,Irv,Smith Jr.,I.Smith Jr.,MIN,OAK
3,2019,4594,"Doyle, Jack",TE,ind,h,atl,8.6,3000,Jack,Doyle,J.Doyle,IND,ATL
3,2019,4262,"Witten, Jason",TE,dal,h,mia,8.4,3700,Jason,Witten,J.Witten,DAL,MIA
3,2019,4601,"Ebron, Eric",TE,ind,h,atl,7.7,3800,Eric,Ebron,E.Ebron,IND,ATL
3,2019,4642,"Harris, Demetrius",TE,cle,h,lar,7.2,2500,Demetrius,Harris,D.Harris,CLE,LA
3,2019,4618,"Burton, Trey",TE,chi,a,was,6,3600,Trey,Burton,T.Burton,CHI,WAS
3,2019,4748,"Fant, Noah",TE,den,a,gnb,5.7,2800,Noah,Fant,N.Fant,DEN,GB
3,2019,4751,"Izzo, Ryan",TE,nwe,h,nyj,5.1,2500,Ryan,Izzo,R.Izzo,NE,NYJ
3,2019,4323,"Davis, Vernon",TE,was,h,chi,5,3200,Vernon,Davis,V.Davis,WAS,CHI
3,2019,4736,"Alie-Cox, Mo",TE,ind,h,atl,4.5,2500,Mo,Alie-Cox,M.Alie-Cox,IND,ATL
3,2019,4721,"Andrews, Mark",TE,bal,a,kan,4.5,4600,Mark,Andrews,M.Andrews,BAL,KC
3,2019,4532,"Stocker, Luke",TE,atl,a,ind,4.2,2500,Luke,Stocker,L.Stocker,ATL,IND
3,2019,4706,"Smith, Jonnu",TE,ten,a,jac,4,2600,Jonnu,Smith,J.Smith,TEN,JAX
3,2019,4676,"Heuerman, Jeff",TE,den,a,gnb,4,2900,Jeff,Heuerman,J.Heuerman,DEN,GB
3,2019,4714,"Sprinkle, Jeremy",TE,was,h,chi,3.9,2500,Jeremy,Sprinkle,J.Sprinkle,WAS,CHI
3,2019,4719,"Gesicki, Mike",TE,mia,a,dal,3.9,2600,Mike,Gesicki,M.Gesicki,MIA,DAL
3,2019,4705,"Everett, Gerald",TE,lar,a,cle,3.5,3200,Gerald,Everett,G.Everett,LA,CLE
3,2019,4720,"Hurst, Hayden",TE,bal,a,kan,3.4,3100,Hayden,Hurst,H.Hurst,BAL,KC
3,2019,4324,"Lewis, Marcedes",TE,gnb,h,den,2.9,2500,Marcedes,Lewis,M.Lewis,GB,DEN
3,2019,4661,"O'Leary, Nick",TE,jac,h,ten,2.9,2500,Nick,O'Leary,N.O'Leary,JAX,TEN
3,2019,4568,"Eifert, Tyler",TE,cin,a,buf,2.8,3200,Tyler,Eifert,T.Eifert,CIN,BUF
3,2019,4648,"Brate, Cameron",TE,tam,h,nyg,2.7,2700,Cameron,Brate,C.Brate,TB,NYG
3,2019,1463,"Thomas, Logan",TE,det,a,phi,2.5,2500,Logan,Thomas,L.Thomas,DET,PHI
3,2019,4712,"Seals-Jones, Ricky",TE,cle,h,lar,2.4,2700,Ricky,Seals-Jones,R.Seals-Jones,CLE,LA
3,2019,4653,"James, Jesse",TE,det,a,phi,2.3,2600,Jesse,James,J.James,DET,PHI
3,2019,4538,"Kendricks, Lance",TE,lac,h,hou,2.3,2600,Lance,Kendricks,L.Kendricks,LAC,HOU
3,2019,4537,"Rudolph, Kyle",TE,min,h,oak,2.1,3400,Kyle,Rudolph,K.Rudolph,MIN,OAK
3,2019,4572,"McDonald, Vance",TE,pit,a,sfo,2,4300,Vance,McDonald,V.McDonald,PIT,SF
3,2019,4543,"Clay, Charles",TE,ari,h,car,1.9,2600,Charles,Clay,C.Clay,ARI,CAR
3,2019,4688,"Vannett, Nick",TE,sea,h,nor,1.9,2600,Nick,Vannett,N.Vannett,SEA,NO
3,2019,4668,"Swaim, Geoff",TE,jac,h,ten,1.8,2800,Geoff,Swaim,G.Swaim,JAX,TEN
3,2019,4709,"Shaheen, Adam",TE,chi,a,was,1.7,3200,Adam,Shaheen,A.Shaheen,CHI,WAS
3,2019,4437,"Cook, Jared",TE,nor,a,sea,1.7,3800,Jared,Cook,J.Cook,NO,SEA
3,2019,4592,"Griffin, Ryan",TE,nyj,a,nwe,1.5,2500,Ryan,Griffin,R.Griffin,NYJ,NE
3,2019,4744,"Tonyan, Robert",TE,gnb,h,den,1.4,2500,Robert,Tonyan,R.Tonyan,GB,DEN
3,2019,4586,"Hill, Josh",TE,nor,a,sea,1.4,2500,Josh,Hill,J.Hill,NO,SEA
3,2019,4733,"Jarwin, Blake",TE,dal,h,mia,1.3,2900,Blake,Jarwin,B.Jarwin,DAL,MIA
3,2019,4554,"Ellison, Rhett",TE,nyg,a,tam,1.3,2600,Rhett,Ellison,R.Ellison,NYG,TB
3,2019,4752,"Sweeney, Tommy",TE,buf,h,cin,1.3,2500,Tommy,Sweeney,T.Sweeney,BUF,CIN
3,2019,4604,"Grimble, Xavier",TE,pit,a,sfo,1.3,2500,Xavier,Grimble,X.Grimble,PIT,SF
3,2019,4749,"Hockenson, T.J.",TE,det,a,phi,1.1,3500,T.J.,Hockenson,T.Hockenson,DET,PHI
3,2019,4760,"Moreau, Foster",TE,oak,a,min,1.1,2500,Foster,Moreau,F.Moreau,OAK,MIN
3,2019,4666,"Bell, Blake",TE,kan,h,bal,1.1,2500,Blake,Bell,B.Bell,KC,BAL
3,2019,4391,"Harris, Clark",TE,cin,a,buf,0,2500,Clark,Harris,C.Harris,CIN,BUF
3,2019,4738,"Firkser, Anthony",TE,ten,a,jac,0,2500,Anthony,Firkser,A.Firkser,TEN,JAX
3,2019,4492,"Graham, Jimmy",TE,gnb,h,den,0,4000,Jimmy,Graham,J.Graham,GB,DEN
3,2019,4697,"Manhertz, Chris",TE,car,a,ari,0,2500,Chris,Manhertz,C.Manhertz,CAR,ARI
3,2019,4761,"Beck, Andrew",TE,den,a,gnb,0,2500,Andrew,Beck,A.Beck,DEN,GB
3,2019,4716,"Auclair, Antony",TE,tam,h,nyg,0,2500,Antony,Auclair,A.Auclair,TB,NYG
3,2019,4759,"Winchester, James",TE,kan,h,bal,0,2500,James,Winchester,J.Winchester,KC,BAL
3,2019,4711,"Carter, Cethan",TE,cin,a,buf,0,2500,Cethan,Carter,C.Carter,CIN,BUF
3,2019,4742,"Schultz, Dalton",TE,dal,h,mia,0,2500,Dalton,Schultz,D.Schultz,DAL,MIA
3,2019,4753,"Brown, Pharaoh",TE,cle,h,lar,0,2500,Pharaoh,Brown,P.Brown,CLE,LA
3,2019,4730,"Thomas, Ian",TE,car,a,ari,0,2600,Ian,Thomas,I.Thomas,CAR,ARI
3,2019,4704,"Tomlinson, Eric",TE,nyg,a,tam,0,2500,Eric,Tomlinson,E.Tomlinson,NYG,TB
3,2019,4599,"Carrier, Derek",TE,oak,a,min,0,2500,Derek,Carrier,D.Carrier,OAK,MIN
3,2019,4656,"Uzomah, C.J.",TE,cin,a,buf,0,2700,C.J.,Uzomah,C.Uzomah,CIN,BUF
3,2019,4756,"Sample, Drew",TE,cin,a,buf,0,2500,Drew,Sample,D.Sample,CIN,BUF
3,2019,4747,"Mundt, Johnny",TE,lar,a,cle,0,2500,Johnny,Mundt,J.Mundt,LA,CLE
3,2019,4542,"Green, Virgil",TE,lac,h,hou,0,2600,Virgil,Green,V.Green,LAC,HOU
3,2019,4725,"Goedert, Dallas",TE,phi,h,det,0,2800,Dallas,Goedert,D.Goedert,PHI,DET
3,2019,4535,"Smith, Lee",TE,buf,h,cin,0,2500,Lee,Smith,L.Smith,BUF,CIN
3,2019,4690,"DeValve, Seth",TE,jac,h,ten,0,2500,Seth,DeValve,S.DeValve,JAX,TEN
3,2019,4669,"Pruitt, MyCole",TE,ten,a,jac,0,2500,MyCole,Pruitt,M.Pruitt,TEN,JAX
3,2019,4746,"Culkin, Sean",TE,lac,h,hou,0,2500,Sean,Culkin,S.Culkin,LAC,HOU
3,2019,4577,"Toilolo, Levine",TE,sfo,h,pit,0,2500,Levine,Toilolo,L.Toilolo,SF,PIT
3,2019,4762,"Fumagalli, Troy",TE,den,a,gnb,0,2500,Troy,Fumagalli,T.Fumagalli,DEN,GB
3,2019,5436,"Brown, Daniel",TE,nyj,a,nwe,0,2500,Daniel,Brown,D.Brown,NYJ,NE
3,2019,4691,"Braunecker, Ben",TE,chi,a,was,0,2700,Ben,Braunecker,B.Braunecker,CHI,WAS
3,2019,4650,"Williams, Maxx",TE,ari,h,car,0,2500,Maxx,Williams,M.Williams,ARI,CAR
3,2019,4737,"Smythe, Durham",TE,mia,a,dal,0,2600,Durham,Smythe,D.Smythe,MIA,DAL
3,2019,4732,"Conklin, Tyler",TE,min,h,oak,0,2500,Tyler,Conklin,T.Conklin,MIN,OAK
3,2019,4758,"Wesco, Trevon",TE,nyj,a,nwe,0,2500,Trevon,Wesco,T.Wesco,NYJ,NE
3,2019,4745,"Dwelley, Ross",TE,sfo,h,pit,0,2500,Ross,Dwelley,R.Dwelley,SF,PIT
3,2019,7006,Chicago,Def,chi,a,was,21,3900,,Chicago,Chicago,CHI,WAS
3,2019,7021,New York J,Def,nyj,a,nwe,16,2100,,New York J,New York J,NYJ,NE
3,2019,7014,Jacksonville,Def,jac,h,ten,15,2900,,Jacksonville,Jacksonville,JAX,TEN
3,2019,7019,New Orleans,Def,nor,a,sea,14,2200,,New Orleans,New Orleans,NO,SEA
3,2019,7011,Detroit,Def,det,a,phi,13,2200,,Detroit,Detroit,DET,PHI
3,2019,7005,Carolina,Def,car,a,ari,13,2700,,Carolina,Carolina,CAR,ARI
3,2019,7012,Green Bay,Def,gnb,h,den,13,3400,,Green Bay,Green Bay,GB,DEN
3,2019,7009,Dallas,Def,dal,h,mia,12,4300,,Dallas,Dallas,DAL,MIA
3,2019,7004,Buffalo,Def,buf,h,cin,11,3400,,Buffalo,Buffalo,BUF,CIN
3,2019,7024,Pittsburgh,Def,pit,a,sfo,11,2300,,Pittsburgh,Pittsburgh,PIT,SF
3,2019,7018,New England,Def,nwe,h,nyj,11,3800,,New England,New England,NE,NYJ
3,2019,7008,Cleveland,Def,cle,h,lar,9,2800,,Cleveland,Cleveland,CLE,LA
3,2019,7025,LA Rams,Def,lar,a,cle,9,3100,,LA Rams,LA Rams,LA,CLE
3,2019,7029,Tampa Bay,Def,tam,h,nyg,8,2900,,Tampa Bay,Tampa Bay,TB,NYG
3,2019,7032,Houston,Def,hou,a,lac,8,2800,,Houston,Houston,HOU,LAC
3,2019,7027,San Francisco,Def,sfo,h,pit,7,3200,,San Francisco,San Francisco,SF,PIT
3,2019,7017,Minnesota,Def,min,h,oak,7,3300,,Minnesota,Minnesota,MIN,OAK
3,2019,7020,New York G,Def,nyg,a,tam,7,3000,,New York G,New York G,NYG,TB
3,2019,7007,Cincinnati,Def,cin,a,buf,5,2400,,Cincinnati,Cincinnati,CIN,BUF
3,2019,7031,Washington,Def,was,h,chi,5,2600,,Washington,Washington,WAS,CHI
3,2019,7026,LA Chargers,Def,lac,h,hou,4,2500,,LA Chargers,LA Chargers,LAC,HOU
3,2019,7023,Philadelphia,Def,phi,h,det,2,3500,,Philadelphia,Philadelphia,PHI,DET
3,2019,7015,Kansas City,Def,kan,h,bal,2,2500,,Kansas City,Kansas City,KC,BAL
3,2019,7028,Seattle,Def,sea,h,nor,2,3200,,Seattle,Seattle,SEA,NO
3,2019,7016,Miami,Def,mia,a,dal,2,2000,,Miami,Miami,MIA,DAL
3,2019,7013,Indianapolis,Def,ind,h,atl,2,2800,,Indianapolis,Indianapolis,IND,ATL
3,2019,7002,Atlanta,Def,atl,a,ind,1,3100,,Atlanta,Atlanta,ATL,IND
3,2019,7030,Tennessee,Def,ten,a,jac,1,3300,,Tennessee,Tennessee,TEN,JAX
3,2019,7010,Denver,Def,den,a,gnb,0,2600,,Denver,Denver,DEN,GB
3,2019,7001,Arizona,Def,ari,h,car,0,2700,,Arizona,Arizona,ARI,CAR
3,2019,7003,Baltimore,Def,bal,a,kan,0,2500,,Baltimore,Baltimore,BAL,KC
3,2019,7022,Oakland,Def,oak,a,min,-1,2700,,Oakland,Oakland,OAK,MIN
4,2019,1465,"Winston, Jameis",QB,tam,a,lar,33.3,5700,Jameis,Winston,J.Winston,TB,LA
4,2019,1252,"Rodgers, Aaron",QB,gnb,h,phi,30.48,6000,Aaron,Rodgers,A.Rodgers,GB,PHI
4,2019,1490,"Goff, Jared",QB,lar,h,tam,27.68,6300,Jared,Goff,J.Goff,LA,TB
4,2019,1527,"Jackson, Lamar",QB,bal,h,cle,26.48,6900,Lamar,Jackson,L.Jackson,BAL,CLE
4,2019,1302,"Flacco, Joe",QB,den,h,jac,26.02,4600,Joe,Flacco,J.Flacco,DEN,JAX
4,2019,1340,"Stafford, Matthew",QB,det,h,kan,24.44,5500,Matthew,Stafford,M.Stafford,DET,KC
4,2019,1496,"Brissett, Jacoby",QB,ind,h,oak,23.5,5400,Jacoby,Brissett,J.Brissett,IND,OAK
4,2019,1231,"Rivers, Philip",QB,lac,a,mia,23.4,6200,Philip,Rivers,P.Rivers,LAC,MIA
4,2019,1466,"Mariota, Marcus",QB,ten,a,atl,23.28,5100,Marcus,Mariota,M.Mariota,TEN,ATL
4,2019,1523,"Mahomes II, Patrick",QB,kan,a,det,21,7500,Patrick,Mahomes II,P.Mahomes,KC,DET
4,2019,1528,"Mayfield, Baker",QB,cle,a,bal,19.78,5800,Baker,Mayfield,B.Mayfield,CLE,BAL
4,2019,1514,"Wentz, Carson",QB,phi,a,gnb,19.7,5600,Carson,Wentz,C.Wentz,PHI,GB
4,2019,1301,"Ryan, Matt",QB,atl,h,ten,19.68,5900,Matt,Ryan,M.Ryan,ATL,TEN
4,2019,1537,"Murray, Kyler",QB,ari,h,sea,17.34,6000,Kyler,Murray,K.Murray,ARI,SEA
4,2019,1526,"Rudolph, Mason",QB,pit,h,cin,16.86,5300,Mason,Rudolph,M.Rudolph,PIT,CIN
4,2019,1540,"Minshew, Gardner",QB,jac,a,den,16.72,5200,Gardner,Minshew,G.Minshew,JAX,DEN
4,2019,1441,"Carr, Derek",QB,oak,a,ind,14.46,5300,Derek,Carr,D.Carr,OAK,IND
4,2019,1539,"Jones, Daniel",QB,nyg,h,was,14.3,5300,Daniel,Jones,D.Jones,NYG,WAS
4,2019,1412,"Wilson, Russell",QB,sea,a,ari,14.3,6100,Russell,Wilson,R.Wilson,SEA,ARI
4,2019,1518,"Watson, Deshaun",QB,hou,h,car,12.6,6400,Deshaun,Watson,D.Watson,HOU,CAR
4,2019,1334,"Daniel, Chase",QB,chi,h,min,12.2,4400,Chase,Daniel,C.Daniel,CHI,MIN
4,2019,1529,"Allen, Josh",QB,buf,h,nwe,11.72,5600,Josh,Allen,J.Allen,BUF,NE
4,2019,1525,"Rosen, Josh",QB,mia,h,lac,10.2,4500,Josh,Rosen,J.Rosen,MIA,LAC
4,2019,1501,"Prescott, Dak",QB,dal,a,nor,8.62,6300,Dak,Prescott,D.Prescott,DAL,NO
4,2019,1415,"Cousins, Kirk",QB,min,a,chi,8.32,5000,Kirk,Cousins,K.Cousins,MIN,CHI
4,2019,1439,"Bridgewater, Teddy",QB,nor,h,dal,7.52,5200,Teddy,Bridgewater,T.Bridgewater,NO,DAL
4,2019,1536,"Allen, Kyle",QB,car,a,hou,6.28,5200,Kyle,Allen,K.Allen,CAR,HOU
4,2019,1403,"Dalton, Andy",QB,cin,a,pit,5.64,5200,Andy,Dalton,A.Dalton,CIN,PIT
4,2019,1131,"Brady, Tom",QB,nwe,a,buf,4.7,6600,Tom,Brady,T.Brady,NE,BUF
4,2019,1417,"Barkley, Matt",QB,buf,h,nwe,4.08,4100,Matt,Barkley,M.Barkley,BUF,NE
4,2019,1538,"Haskins, Dwayne",QB,was,a,nyg,3.58,4700,Dwayne,Haskins,D.Haskins,WAS,NYG
4,2019,1530,"Hill, Taysom",QB,nor,h,dal,1.6,4300,Taysom,Hill,T.Hill,NO,DAL
4,2019,1435,"Keenum, Case",QB,was,a,nyg,0.48,4900,Case,Keenum,C.Keenum,WAS,NYG
